time,tx_index,vin_sz,hash,vout_sz
1293839690,241486,1,2183440117ebbcc3a1571ccb11824e021356ec8622e26b2912a4484439b004ea,1
1293839690,241485,1,8d54ed1688070b8471f8d8a2044769dfb62ef6b673256a72ea1e432eb9156a56,1
1293839690,241484,1,c240bd068f7747d9b3250b0aa8b11cd5d0ce8a94350cb49600c6d406d207db93,2
1293839255,241483,1,cb552a391251c60968bd7a3ddec64edcadd35a2b22cea279fcd7b62a500d6c8a,1
1293839255,241482,2,cef7617e5e870dd338baf0ef24affb5742cad4b402d3c5636f3b58e725b79eae,1
1293839255,241481,1,df8a90bd8029ce4a86ba52fb4b8a2990eebfe07d2ac26dd9f4a6c28a68b9ea53,2
1293838291,241480,1,94b0acf51276ca6600c163a291be895a4f2c739d16dc24a29516fd21a019c628,1
1293838291,241477,1,22507cff00ae436b8a1b856cdb29d9aac7a91ff75faf43bc5ab0de555ca4e4e9,2
1293838291,241478,1,ad38c10fbc5caa352bd041d51f779c600211900dbe3b599963edfed31b9febc5,2
1293838291,241479,1,cc35bb9453c93cc880be041467d92b786a8bda773b4e9f8a16e52d520e587104,2
1293837540,241476,1,cfa2aa1d54cd92b567315d861f2396ce6e2ae697e728b49524455510b00a4ee5,1
1293837540,241472,1,be29ce3bfec6aac88d38adc9f3a922612133802d62cf208a9222f947e995268f,2
1293837540,241475,2,bb75492dc80858f9ab57cd2fb858dfc424212d1778ffa077037e1b4bfea7240d,1
1293837540,241474,1,6539494b17f98b6adac1378a7e79b5de44881275b100a8ff7020ccb5792b9fb4,2
1293837540,241473,4,fd8c49aac8d52ca6ec1f0a6ece212a16c0fe63626c3e7c2e1c66947718bce4c5,1
1293835894,241471,1,9999f8208c4cd59e46bb440ccaf753dee959f0854527965df662277adc0af5e8,1
1293835387,241470,1,b03423f1d7a9bda242fffad78dc4ac9535eeb81e7b01008e3c9eb9ef36a53299,1
1293835194,241469,1,954476f3d57c344a9db5800243fbcec675df4a47f138a43be3bcf24ca5316736,1
1293835001,241468,1,50bccc93ad0706e1aa83cda576c84e4f8f1691b320ba0028e7528d3594d40c27,1
1293834965,241467,1,a7e111d0bcc6d0afa2185fb76f428e05c9298794474180447d4fb77ed83c47c6,1
1293834965,241466,1,1e03f6630cca1369a9b90d95ff1578c3ccb1c14fa1f3ffe8ee0c9075b0626fff,1
1293834500,241465,1,04d58b501ed35039a40abc27819aaf24e84035e1c86a11f8c1a1ce558974fd08,1
1293834482,241464,1,46730d7de4c1ec4b6a32b42d6a93a704d88a849cef1ec409d6c46307a7a08e10,1
1293834005,241463,1,4616ef47d64f5f4ac3ae113c26cd37a33cdb9590008915a7e990ac080b27b8ce,1
1293832815,241462,1,fbd579161d427517924ad3f9d8c909291006f70171cc55f80f798852141840c6,1
1293832815,241461,1,43abc480e871c090216153e8cdfb648d6f7009765efdf34e6a06b21b11b7c597,1
1293832576,241460,1,a124a6b8f31a3712a8a0b60824135902ee704a9edfd44a08daa7a30c28219e4c,1
1293832576,241459,1,6ff83bc6e420a427586ad4a5933db1ef530c7ed5c3fad3e5c6044885945db241,2
1293832127,241458,1,14ddd316b28a39af720ea54c6a33fbf6a515c839a379808c2c1221d54d60192d,1
1293832127,241457,1,a7af4c6882803256a5d30d7b198cd816ddbe58f236b40318235e8fc500284afc,1
1293831848,241456,1,bdfddfee1740aea736469bdbcb4208448c0c10def0a07a7f12e3cec1528b4dc3,1
1293831848,241454,1,f5d9611a0ac77a725a8323fa315e389b3fdb39d0d277873509dc9a6fdc88bb02,2
1293831848,241455,1,193b3f71165927aff86d15efa843aea19aa296e6e9ad2a49503bd58d41c5e365,2
1293831066,241453,1,4d55e46823880a9352123863c9b835768fcaca4e8adc277a4c3a0238936b8dbb,1
1293831066,241432,1,08ddb4a36b106d6744034f4e9ed0a77e8712f216702b1b45303d506a0e6ed59d,1
1293831066,241430,1,28f6a1b59acfde65490ba5aa6991da221edce95cde6e8e34bc1a427af3a342fc,2
1293831066,241431,1,35c3beb59c2e4f5853a37e1508477ca66f6c2b4d8be8d91ca721ba40582cc50c,2
1293831066,241434,1,408f3b23486c015eec138d0f6671bc064e810945909b8aae15952a19716851a7,2
1293831066,241435,1,7107b8db7161c179811b0c086c326bb16b1e46cad3b2aa3cfa74b521d4159ff4,2
1293831066,241433,1,8254aecc6e36640bec01b149131c6a795f66fb6f71f2a530eb03af5e5e4f6640,2
1293831066,241436,1,845274cf0de65041e9ed2031d19ebde5fedfb9ba8755936760f3e46a101d4557,1
1293831066,241437,1,93f7d48b4eb9411ebed8dc388d96702dacd84220d2767cd13114f15f83277e55,2
1293831066,241439,1,af8098934d12152940d1b276b07d49a3115d0d8e577c3d08fa12b1460894a81c,2
1293831066,241438,1,c0dd0f8e4aa8804c82d55854b4ac06423f7210f0fd32c4309a1119258d7e4dfe,2
1293831066,241440,1,d1969ca3eb84d45823d9142e0acb9133ea83fdd3c67a8ad84405666fd3034960,2
1293831066,241441,1,16de59764f9a6973618f286a8c936a38960ab606a29d2c7dfd3508651d47dd9a,2
1293831066,241442,1,66370b4a939cc2fb1aca63b13ed79fb8fbabdcfe5cd94bfba93b36df4099571e,2
1293831066,241443,1,a7f72d509d6c682fb73a882c1b539fe324c49293fd5a0f38fe10ecf8c5690095,2
1293831066,241444,1,e6a0be25effa28183f8ba3abbd319b262c220bbc7e7862a81cc502810a24825c,2
